,video_id,comment_id,author_id,author_name,comment_text,published_at
160,7LcfNDDQERw,UgxDcx8GI5hJwsqYNyV4AaABAg,UCIlKjOG5lneCzFcR7X0QN1A,@veronicamorales5021,Hermanos paisanos latinos mexicanos. creo que ya es tiempo que regresen a su pais mexicano. Las remesas se los están cobrando a todos los países y eeuu quiere sacar dinero de donde sea. Regresense a su pais mexicano. Ojalá eeuu recapacite. Paisanos Ya saben que México es su pais su tierra su nación.,2025-05-16T17:06:12Z
161,7LcfNDDQERw,UgysMkV920RNe4zPh9Z4AaABAg,UCoHqgznBF369lfIMqi0BKKQ,@juanantonioserranodorado2640,"1:01:03 hola amigos..., OCUPAMOS PERIODISTAS CRÍTICOS Y BIEN DOCUMENTADOS COMO EL Sr Julio Astillero, y no PERIODISTAS aplaudidores y poco CRÍTICOS e inservibles. Qué Mexicanos como yó estamos fastidiados de tanto CIRCO y pocas soluciones reales,  soy de Fresnillo Zacatecas y acá todo está lleno de hoyos y contaminación por causa de la minería. Y todos los recursos que extraen se lo llevan los extranjeros, y el municipio y el estado jodidos y más aún con los gobiernos corruptos de los MONREAL...
FELICIDADES JULIO ASTILLERO POR TU PARTICIPACION Y OJALÁ PUEDAS IR CON MÁS FRECUENCIA. saludos cordiales hermanos Mexicanos...",2025-05-16T17:05:47Z
162,7LcfNDDQERw,Ugx6AzYkCMQwzvPLrep4AaABAg,UC6n5Sdd5-P66eG1Ztlmg7nQ,@faustinougalde1716,"Qué feo habla éste funcionario, sisea todas las ""s"". Parece niño chiquito como habla! Hasta incómoda! No sé dará cuenta?",2025-05-16T17:04:47Z
163,7LcfNDDQERw,Ugw1j-EkhK3xQsKHjkZ4AaABAg,UCNN-Gd-sWoppKzwqyohCTIQ,@karinapelaez8428,Defender a la sobernia también es quitar la certificación de estados Unidos ya q viola la soberanía y si es injerencismo,2025-05-16T17:02:43Z
164,7LcfNDDQERw,UgwenOv_U64M25jt4up4AaABAg,UCondgqSY30IOSc5Ttf05XCA,@luispatino7654,Saludos desde Los Ángeles.,2025-05-16T17:00:07Z
165,7LcfNDDQERw,Ugzv60x2CDzIwZbUWOJ4AaABAg,UCyEFb2auu-6_PrDHejXTKyg,@efrainperez6368,presidenta.Sheinbaum  no aga caso alos panaiaguados   siga como ba que. ba muy vien y el  pueblo la apoyamos,2025-05-16T17:00:03Z
166,7LcfNDDQERw,Ugxvl41nHhw11fua2NZ4AaABAg,UChfgDHXB2OscjaOJumLD2Gg,@anadeliamendoza8018,Julio Astillero es muy tendencioso y en ocasiones confunde y mal informa. Es una veleta ya no lo leo con seriedad.,2025-05-16T16:55:03Z
167,7LcfNDDQERw,Ugx84aGpS2_YE9zz1qZ4AaABAg,UCNkxMA9Ux058aJmOUEf9cGA,@cleofuentes4271,A nuestra presidenta que Dios la bendiga siempre de toda la bola de víboras y dynosourios,2025-05-16T16:55:01Z
168,7LcfNDDQERw,Ugy5_nWEjBIvnVblMBt4AaABAg,UCYRsP3pVsvtYTwarElkcpYw,@franciscomartz8197,Pues si pero cuando vamos a México no nos tratan bien,2025-05-16T16:54:16Z
169,7LcfNDDQERw,UgxpKhCUlps02am44NV4AaABAg,UCksDGbFX0J8ybVyOELl1zzQ,@guillerminaflores6967,Esa información que ustedes están dando de estado por estado es de lo que ellos se aprovechan por eso quieren fregar a México,2025-05-16T16:53:38Z
170,7LcfNDDQERw,UgwViVt7J8s6xaFKhbF4AaABAg,UCHmxEKK-dlLiGrshGTNrC_A,@saruocampoalcantara2705,"Yo trabajo en educación estatal. Soy Orientadora. Y ganó $5989 quincenales 😭😭 cuál $19,000 mensuales 🤷🏽‍♀️🤦🏽‍♀️",2025-05-16T16:49:20Z
171,7LcfNDDQERw,Ugw-r6VqK4YthxSBqvZ4AaABAg,UCksDGbFX0J8ybVyOELl1zzQ,@guillerminaflores6967,Sería bueno que a los gringos también se les cobre un buen de impuestos para que también paguen ellos  los gringos que llegan a México se creen dueños de México,2025-05-16T16:49:12Z
172,7LcfNDDQERw,UgxKbBMC65V4Sr_nKfN4AaABAg,UCm9ytpf-Zc553LdZM-fxTZA,@egosegos2852,"Que bueno que no este de acuerdo señora presidenta, pero al final del día si se llegara aprobar eso, también sería bueno que a los ciudadanos México-Americanos, también se les cobre un impuesto por algo, ya que en México cada vez hay más estadounidenses y pues podríamos aplicar lo mismo.",2025-05-16T16:48:21Z
173,7LcfNDDQERw,Ugy0iiH-hV2G2uiSak94AaABAg,UCnOhoJTd3b3jHDXsuAlSuzw,@eduardoandradepalacios5570,🙏 Bendito Gobierno te pedimos (si se puede) actualizar pensiones bajas del IMSS GRACIAS 🙏,2025-05-16T16:43:54Z
174,7LcfNDDQERw,Ugz5wk-joYUfa4Tlt_94AaABAg,UCttRkMK4XraPyx4KP_yQi7g,@tonikuhn8011,Claudia admiro tu perseverancia,2025-05-16T16:42:24Z
175,7LcfNDDQERw,Ugx3KQ4M6dUISTGXwOB4AaABAg,UCo5-isAadI3tXwudqDok3TA,@salvadormadrigal346,UNA PREGUNTA. QUE ESTA HACIENDO  O. COMO SE ESTA PREPARANDO EL GOB. DE MEXICO PARA DEFENDER A SU PUEBLO DE UNA MUY INMINENTE INVACION  SI INVACION POR LOS VECINOS DEL NORTE???😢,2025-05-16T16:40:21Z
176,7LcfNDDQERw,UgxySVlTevrZ5xG4B5B4AaABAg,UCd1cyZbQuoo1-qhTV-a13Fg,@mariateresa8454,Que buena mañaners,2025-05-16T16:37:37Z
177,7LcfNDDQERw,UgymrPHft04jqWZEXil4AaABAg,UCo5-isAadI3tXwudqDok3TA,@salvadormadrigal346,BLA BLA BLA BLA LA LEY DICE...PERO LO QUE TRUMP DICE ESO SE HACE Y YA. RECUERDAN AL PRI. ??? 😂ALGO ASI,2025-05-16T16:37:13Z
178,7LcfNDDQERw,UgywuSoI_xLQpRDQRw94AaABAg,UCUw8WB5KhIq4fsayatt2GSg,@silvialeija7001,"Presidenta confiamos en Usted, creemos que es Usted honesta  y que defiende al pueblo de México 🇲🇽con los principios del presidente Andres Manuel López Obrador  que  lucho por la justicia , ,,
Porque aún no se van los bandidos y siguen entrando  ladrones del régimen anterior , por lo menos tres  han sido nombrados  donde ya se instalaron para robar a ojos vistos ,el pueblo de México 🇲🇽  ya se canso , por favor traten de quitar los concesiones mineras que están en las manos de los saqueadores de nuestro oro plata, cobre y acero, ya basta de que nos vean como basura que no tenemos vos ni presencia, mil gracias presidenta por su lucha a la justicia y repartición justa de las riquezas de los mexicanos ❤🇲🇽 🙏🌿🌿 viva Mexico viva la presidenta mujer honesta y luchadora por la verdad y justicia 🌿🌿🍀🍀👏👏👏👏🇲🇽",2025-05-16T16:36:06Z
179,7LcfNDDQERw,UgxZmxvi1MmhPvtU_Z54AaABAg,UC0e2O78bjY31t4eItsuyFmA,@BACHGOLDBERG,"Astillero Buena Ondita, desde cuando Habrientalista.  🌲🌴🌲🌴🌲🌴🌲🌴🌲🌴🌲🌴🌴🌲",2025-05-16T16:32:42Z
180,7LcfNDDQERw,Ugwd6IBFsUdDcstLz114AaABAg,UCS06AZK4Me2JwFK3tlaDohA,@gemamagallon9521,"Presidente de Estados Unidos y los seres humanos que tienen es sus manos las desiciones que se deben tomar. Pidire a dios les hablande sus sentimientos y les den documentos a tanta gente que vive ilegal en su país, más de 30 años sin poder visitar su tierra natal😢muere su madre, su padre, hermanos y jamas los vuelven a ver 😢😢😢es un precio muy grande el que se paga😢😢😢 no volver a ver a su madre jamas 😢😢😢😢",2025-05-16T16:31:02Z
181,7LcfNDDQERw,UgzhgqUqQODKIexyARJ4AaABAg,UCS06AZK4Me2JwFK3tlaDohA,@gemamagallon9521,"Presidente de usa, deberías realmente ser agradecido con todos los seres humanos tan trabajadores que tienes en tu país, una forma de agradecer seria darles documentos para que puedan venir a su tierra 😢natal. Sabes cuantos no regresan a su tierra 30 años de su vida, mueren sus padres y familiares no los vuelven a ver jamás.
Realmente es un precio muy grande el que pagan todos estos seres queridos. Dales la dicha de poder volver a ver a su madre, padre hermanos, su comida tradicional, pisar de nuevo su tierra el suelo y lugares que de niños visitaron.😢😢😢😢por favor se de corazón noble y llévate mil bendiciones si les das esa grandicima dicha regresar con documentos a su tierra.",2025-05-16T16:22:55Z
182,7LcfNDDQERw,UgzdyaK9PVW2XZNyzap4AaABAg,UCi-nNpzUprk3MQ0x0WH2VHA,@bombay002,"Ahora si le preocupa que nosotros acá le mandemos cartas a los congresistas para que no nos pongan el 5%de cargo a cada envío de remesas y cuando uno le pide y le pide que ponga orden en los consulados por que tienen un servicio pésimo solo abren un portal para que uno haga el proceso solo y según más rápido y sale peor,citas que tardan meses y no se mueve nada,ahh pero ahora va afectar la economía mexicana y ahora si se acuerda de los migrantes no,ella nunca  no nos menciona al menos que vaya afectar las remesas solo así,AMLO siempre se acordaba de nosotros en todas las mañaneras y esta presidenta agachona que humillan y humillan a México y nada más no hace nada en respuesta,según ella no se deja y a dejado que se digan y de todo de ella y de mexico y no se diga de nosotros los migrantes,yo no me siento representado por esta presidenta!!!!!🫰🫰🫰🫰🫰así la traen a tonada de dedos!!!",2025-05-16T16:22:33Z
183,7LcfNDDQERw,UgyTedBLAl9sQU_diAh4AaABAg,UChYZjyH5IjYf89ZYXTtKPOw,@victoriaballard1334,Que también se le suba el impuesto a cualquier cosa o producto que entra de aya hay tantos,2025-05-16T16:21:16Z
184,7LcfNDDQERw,Ugzgz-o15cyOZvA3KDx4AaABAg,UCUw8WB5KhIq4fsayatt2GSg,@silvialeija7001,"Por favor , díganle a sus camarógrafos que enfoquen  las diapositivas o cartas que leen en  la pantalla y no la podemos leer ,solo vemos al orador., mil gracias presidenta ❤🙏🙏🙏🌿🌿🌿🍀🍀🍀",2025-05-16T16:17:46Z
185,7LcfNDDQERw,UgxCV6yiZWuMonpl9JF4AaABAg,UCTw4kpL-AMMX6ma-4aAn_qQ,@Amlosinfroteras,Presidenta estamos con usted gracias por luche por nosotros su pueblo mexicano,2025-05-16T16:15:05Z
186,7LcfNDDQERw,UgzLAw9XxyIIpbqyJ8F4AaABAg,UCeJQrszCbOCEmcKy2Yqz-Jg,@GuadalupeMarquez-oy3yb,💚💚💚💚💚,2025-05-16T16:14:23Z
187,7LcfNDDQERw,Ugz4zqNPISbiRszl7JF4AaABAg,UCTw4kpL-AMMX6ma-4aAn_qQ,@Amlosinfroteras,Solo lo están asiendo a México por qué no lo quieren dejar crecer estos impuestos no se deben permitir  y por qué le cortan el micrófono a la presidenta,2025-05-16T16:13:58Z
188,7LcfNDDQERw,UgzR-OKeCnMaa6sQ6QV4AaABAg,UClvzzz95ewGLzPoOTmJu1aQ,@martinsilva3472,No hay que comprar productos gringos que son demasiados que se consumen en México “ no a los productos gringos”,2025-05-16T16:11:23Z
189,7LcfNDDQERw,Ugw6wSYzR7hF2MqSvzZ4AaABAg,UCzRamJWRjrBJvI7RjqfSqpA,@morfinsbar280,"Presidenta desafortunadamente cartas a congresisitas no tienen peso   les  importa un reverendo comino, tienen que aver acsiones mas contundentes si se quiere logra persuadir este  gravame injusto, por eso la importansia de la independecia economica!",2025-05-16T16:11:02Z
190,7LcfNDDQERw,UgxwM041PfiYvKp2Xzl4AaABAg,UCJSIA99UEKlryjHNJqtftdA,@germanquiroz2498,La vieja de guerrero parece que recibe mochada de parte de los damnificados. Insiste mucho. Que lleve las listas con comprobantes de domicilio y fotos de la afectación con metadatos.,2025-05-16T16:10:48Z
191,7LcfNDDQERw,UgwVio2baJW6ea53B3B4AaABAg,UCj4e--wsBQfJizJfgkVQ3iw,@gustavocordero3794,Ya basta de abusos de los dirigentes políticos de los Estados desunidos.!!,2025-05-16T16:07:52Z
192,7LcfNDDQERw,UgxmWnauEMRV6FQOdYt4AaABAg,UClHAUZKe5EQ2P8rW8EIyNyQ,@alfairiz1992,"Señora Claudia en  lugar de invertir mis impuestos en un nuevo género musical, hay que hacer una encuesta popular  para eliminar los narcocorridos de México qué es el cáncer que azota el país. Consulta ciudadana para sacar los narcocorridos de México. Pero esa consulta no la realizara ya que muchos de sus colaboradores están involucrados en actividades delictivas con narcotraficantes. Esta consulta bien se podría hacer cuando vayamos a votar por el poder judicial este 1 de junio.",2025-05-16T16:07:44Z
193,7LcfNDDQERw,UgywRw8Lc-Zfy98aRbZ4AaABAg,UCuzoGAK3mVlvRx7hbH3H5wA,@rodolfopierola7899,"En Bolivia, la marcha por la inscripción del Hno. Evo, candidato a la Presidencia, llegó hasta El Alto, anoche sufrió la detención de 20 hermanos. Atte. Rodolfo Pierola Ergueta Presidente del Consejo Internacional de Residentes Bolivianos en el Exterior.",2025-05-16T16:07:33Z
194,7LcfNDDQERw,Ugz0uDyxH79jYz4goj54AaABAg,UCPfTNjx51lSUr400EEaUOTA,@MoisesRodríguez-y1w,Presidenta mandé hinbestigar el porque los ospitales para los no asegurados no dan los medicamentos Alos pas❤crientes  eso está pasando en Taecomán Colima❤❤❤❤❤❤❤❤,2025-05-16T16:07:28Z
195,7LcfNDDQERw,Ugy9_pQmLUVpPotoVYl4AaABAg,UC5ibJN6FxrQXMTxjYZzmPNw,@sergioelizalde8116,"Si tengo un negocio cobraria la proporción a un gringo, con la pena.",2025-05-16T16:06:17Z
196,7LcfNDDQERw,UgzapO7vtOFvoESCgrN4AaABAg,UC2NwEFP_EGRUdfrzLZeV7fg,@marianoa_noa,"yo estoy con usted Presodenta, confío en sus capacidades no sin dimensionar el tamaño de los retos que enfrenta al frente de nuestra Nación",2025-05-16T16:05:17Z
197,7LcfNDDQERw,UgzyFnIxC7bl8gT8lXJ4AaABAg,UCuzoGAK3mVlvRx7hbH3H5wA,@rodolfopierola7899,"Buen día hnos. del Gobierno de México, gracias por el análisis y la información. Atte. Rodolfo Pierola Ergueta Presidente del Consejo Internacional de Residentes Bolivianos en el Exterior.",2025-05-16T16:04:28Z
198,7LcfNDDQERw,UgzBHuZxIVaCa3M9-Fd4AaABAg,UCqzZaT4SxmXEicIPW_kudTA,@BetoChavez-qz2uu,"En Tula, que no fue un desastre natural, en 2021, el gobierno de AMLO aceptó que la inundación de aguas negras era su responsabilidad, pero no nos resarcieron el daño. Un cheque de $10 mil pesos y algunos enseres domésticos no repararon el daño. Totalmente injusto e insensible de parte de un gobierno que se dice estar del lado del pueblo.",2025-05-16T16:03:07Z
199,7LcfNDDQERw,UgxD0jfSZgQTWWAk2O94AaABAg,UCqzZaT4SxmXEicIPW_kudTA,@BetoChavez-qz2uu,"En Tula, que no fue un desastre natural, en 2021, el gobierno de AMLO aceptó que la inundación de aguas negras era su responsabilidad, pero no nos resarcieron el daño. Un cheque de $10 mil pesos y algunos enseres domésticos no repararon el daño. Totalmente injusto e insensible de parte de un gobierno que se dice estar del lado del pueblo.",2025-05-16T16:02:57Z
200,7LcfNDDQERw,UgzisSP980J1V2z3LqB4AaABAg,UCbm3YcE8LE-sxhpGwwo_2mQ,@Güerita5520,"ÁNIMO MUY BUENOS DÍAS 🌞 SEÑORA PRESIDENT🅰️___CLAUDIA💖🌷💖__DIOS LA BENDIGA💟 QUE TENGA UN EXCELENTE FIN DE SEMANA💟

❤VIVA❤MÉXICO❤CABRONES🧏‍♀️ 😅😂🤭🤭 


❤VIVA❤MÉXICO❤CABRONES🧏‍♀️. 😂😅🤭",2025-05-16T15:59:45Z
201,7LcfNDDQERw,UgxKG7QjwpnTP1gwy_t4AaABAg,UCXvuDmOspPUFH0xWgbmYZqQ,@guadalupetrejo4042,"Le hubiera dicho que es como zedillo , por eso no sabe resolver nada",2025-05-16T15:59:25Z
202,7LcfNDDQERw,UgzRvGNQMwb0MC4eQFx4AaABAg,UCHRmWQnXkgWuOMRF1qVtk3A,@fernandopastranaarenas7989,Qué Claudia no se  intimide ante la doble moral de los los hipócritas gringos,2025-05-16T15:56:29Z
203,7LcfNDDQERw,Ugwn7ylfOkf5gjOzB-F4AaABAg,UCt8fhZTwKiZyqcYg8n_tjQQ,@FrankMora-n8r,Nunca toman mensaje relevante del pueblo aquí en estos chats por ejemplo migrantes pagando impuestos al cruzar tanto en que nos alaban en el gobierno😢😢😢,2025-05-16T15:56:28Z
204,7LcfNDDQERw,UgyCHOez-xLmfovgnBt4AaABAg,UCt8fhZTwKiZyqcYg8n_tjQQ,@FrankMora-n8r,Otra cosa de los migrantes aparte de eso nosotros pagamos impuestos al pasar México por qué???,2025-05-16T15:56:00Z
205,7LcfNDDQERw,Ugwb0UwO-3mSqFmiB1N4AaABAg,UCns8C_SOQnVlUCzfIjGkXAA,@nellyorozco4294,Aquí en Chiapas está carisimo el gas le suben a cada rato,2025-05-16T15:55:40Z
206,7LcfNDDQERw,UgyXBF7ZM-eOlKvvb654AaABAg,UCbZLYt3o142pzbecvAlMbQw,@RAPA-g9p,"CLAUDIA SHEINBAUM, TE AMO👏👏👏👏👍👍👍👍♥️♥️♥️♥️♥️♥️♥️🥰🥰🥰🥰🥰🥰🥰🇲🇽TE ♥️🥰",2025-05-16T15:54:28Z
207,7LcfNDDQERw,UgysjP9gg840gGJ4ALt4AaABAg,UCTw4kpL-AMMX6ma-4aAn_qQ,@Amlosinfroteras,Marcelo Ebrard no está luchando por nosotros recuerden lo que vino a hacer en el sexenio anterior,2025-05-16T15:54:09Z
208,7LcfNDDQERw,UgyDN2y1MvuXaryNatF4AaABAg,UCTw4kpL-AMMX6ma-4aAn_qQ,@Amlosinfroteras,Es un violacion a los derechos humanos y discriminación,2025-05-16T15:52:42Z
209,7LcfNDDQERw,UgwENJQCLhm0w5cPXCl4AaABAg,UCXvuDmOspPUFH0xWgbmYZqQ,@guadalupetrejo4042,"No que muy fregón Julio, le ubiera preguntado por el que van a poner como director del metro .",2025-05-16T15:48:52Z
210,7LcfNDDQERw,UgxG2HNt8frlVF2k3np4AaABAg,UCkTAu0C4dDpbBzrEa85R8oA,@juanhernandezfitz,"El audio está silenciado aquí en USA, habrá que revisarlo para que todos escuchemos toda la información. 🇲🇽🫶🏽🇺🇸",2025-05-16T15:46:24Z
211,7LcfNDDQERw,UgzoruK8_cpiyjpxCfR4AaABAg,UCwaHBbId37omvN8mWW3lotQ,@JesusOrtiz-s3n,"Sra presidenta con todo respeto ,no los defienda mejor pida se investigue",2025-05-16T15:46:00Z
212,7LcfNDDQERw,UgyVoUH5fGJHUPFid9B4AaABAg,UCj6NtYvi8OMWxzbQ0FSy4TQ,@isabelchong5587,Muchas gracias sra.PRESIDENTA x mantenernos bien informados!!!🙏🙏👍👍,2025-05-16T15:42:32Z
213,7LcfNDDQERw,UgztVZkun7Kgv6RVDxZ4AaABAg,UCtPg1nTTOUDzD9x09pQ3C1g,@patytrujano9740,Todo mi apoyo! A nuestra Presidenta Claudia Sheimbaum Pardo!🎉,2025-05-16T15:39:35Z
214,7LcfNDDQERw,UgxmTH9xrTxyWQczLph4AaABAg,UCp9lVLLUMjlJUsp7-NIh1ZA,@mariaantoniadeleonmontes601,"Presidenta en Aguascalientes hay una fundación Azteca,  en algunos lugares de excursión aparece el logotipo de banco Azteca.",2025-05-16T15:39:13Z
215,7LcfNDDQERw,UgzARpu4IdZLtcf5bGJ4AaABAg,UCy09v_Nh5knklfzRaJSQ5Lg,@mariofloresperez4072,Erxcelente  Información  Presidenta!!!                                    Salud.                                        .,2025-05-16T15:33:40Z
216,7LcfNDDQERw,UgxFWXXlGCGHpC1C3P54AaABAg,UCH-INF3-cQaUDk448_qCB4A,@Lalalo768,"Confiamos en la presidenta porque ha dado muestras de veracidad, rectitud, honestidad y mucha preparación y dedicación, no es una fé ciega, son hechos, nadie es perfecto, pero ella se esfuerza mucho. Lastima que haya reporteros que quieren ganar cama y dinero cuestionando con mentiras y sean tendenciosos, pero los hechos hablan por sí solos. Todo el apoyo para la doctora, nuestra presidenta.",2025-05-16T15:28:57Z
217,7LcfNDDQERw,UgzdJez1_oN1gOxhCV14AaABAg,UCsssscyKlQn24WjZmra9JGg,@noemiramirez518,Que linda interpretación musical en lengua ñañú.. 👋👋👋👍👍👍💯,2025-05-16T15:21:50Z
218,7yxCghT-n8c,UgxuLckvGjEh7HxAhaN4AaABAg,UCcmSoz0j3EPkJZW2AJI-sIA,@rijikin,"disculpé Presidenta no ganamos $17,000. con todos los descuentos que hace la Subsecretaria apenas ganamos  $7:200. quincenales  14'400. mensuales  los que tenemos una sola plaza",2025-05-17T23:07:05Z
219,7yxCghT-n8c,UgyeY50qiAA1dnmIxdF4AaABAg,UC7X4Cr70_bjpayysrTrwDyg,@alejandravega277,Qué mal La Jornada poniendo noticias sin investigar su veracidad y la reportera igual de mal o más por estar de necia o provocadora por haber insistir con lo de la foto sin tener constancia 🤔,2025-05-17T01:53:25Z
220,7yxCghT-n8c,Ugx9L4vM7XxXYdKpsPl4AaABAg,UC1zE9le9Ez0nSv7DypvjbrQ,@santiagomorales4836,"Sra presidenta Claudia Sheinbaum,porque no se les quita la partida millonaria que se le dan los partidos, para solucionar problemas sociales, uno de ellos son los maestros,",2025-05-17T01:21:51Z
221,7yxCghT-n8c,UgxkuD6mdp2RB0Qmmx54AaABAg,UC-xXYa5z1-imCWroEtuNMcA,@JorgeEnriqueJimenez-d3x,Enrique Enrique Enrique Enrique Enrique Enrique Enrique Enrique,2025-05-16T23:21:37Z
222,7yxCghT-n8c,Ugx6znnG5bF5-0KibSB4AaABAg,UC-xXYa5z1-imCWroEtuNMcA,@JorgeEnriqueJimenez-d3x,Enrique Enrique Enrique Enrique Enrique Enrique Enrique Enrique,2025-05-16T23:21:09Z
223,7yxCghT-n8c,UgxU4H2jRk9-BXY-pup4AaABAg,UCgNLg27JM4PsPci4MEJ4ZBg,@Tog4mu,Osea estarán más caros los productos nacionales?,2025-05-16T20:40:03Z
224,7yxCghT-n8c,UgyO5sc0NGxwQxinpNx4AaABAg,UCX9zA9pklh_0Na3QajRVLUg,@raymundoduarte7298,Me gusta la respuesta correcta porque aquí no hay engaño adelante presidenta Claudia Sheinbaum Pardo,2025-05-16T18:32:38Z
225,7yxCghT-n8c,UgxjcT6_JXYhf6cdsad4AaABAg,UCDdL1lMEdbRHxR61-8umjEQ,@sergiomorales9117,Que presidenta tan inepta que lastima para México  !!,2025-05-16T16:40:23Z
226,7yxCghT-n8c,Ugy5nWxRRAl3Xc-UnJZ4AaABAg,UCE1emQYmP6FYtdFj4l0vocQ,@camilofloresalarcon4600,"Vamos con todo señora presidenta estamos con usted ni un paso para atrás ni para tomar impulso, saludos desde Santa Cruz Acalpixca Xochimilco CD de México un abrazo fuerte para todos ustedes 😅😮",2025-05-16T13:16:38Z
227,7yxCghT-n8c,UgxeKT__7qxhnIxdt1l4AaABAg,UCWO7QcLv59nSFKCLXGlnHbg,@interceptortrxd9806,"El problema con USA, en relación con los países en que influye políticamente, es que, lo primero que hace  es INOCULAR SU VENENO: LA CORRUPCIÓN, a través de diversos mecanismos, entre ellos la DEA, ONG’s, etc., no es casualidad que en todos aquellos países en que se nota más su esfera de influencia, LA CORRUPCIÓN es un ""mal” galopante, maletas de billetes verdes, las que sean necesarias, total, saben que esos dólares tarde o temprano regresan, es sospechoso que a pesar de décadas de actividad de la DEA, por ejemplo, NO HAYA DESMANTELADO UN SOLO CARTEL CRIMINAL, pero si, tienen un organigrama bien definido de quienes los integran; grupos criminales que afectan el tejido social, afectando la estructura misma del Estado, pues se convierten en grupos criminales con ""base social”, que afectan la economía misma de la región en que se ubican. Nada más ver algunos países donde la influencia política de USA, es evidente: Ecuador, Perú, Haití, Ucrania, por nombrar algunos, países en donde la corrupción es parte del modo social de vida de esos pueblos, lo triste es: ""que fueron inoculados”; la corrupción no es parte de la vida de esos pueblos, tampoco lo es del pueblo de México, como llegó a decir el botudo de Fox. Es por ello que, en un país presidencialista como el nuestro, las convicciones de quien ocupa la investidura presidencial, debe recaer en una persona con principios de identidad nacional, sentido de pertenencia, arraigo de valores nacionales con raíces profundas para no verse permeado desde el más alto nivel de la política mexicana. Es dramático y a la vez bastante preocupante, la reacción hipócrita del gobierno de USA, al pronunciarse en relación al narcotrafico, como organizaciones terroristas, con todas las implicaciones que esto trae, cuando se supone que ellos cuentan con las policías más eficientes del mundo y no pueden  ""controlar” la distribución y venta de drogas ilegales en su territorio pero si, lo intentan hacer en países ajenos, (DEA), lo evidente , lo que se nota,  es que el gobierno de USA, ""trabaja”, según creo, bajo un esquema de: GANAR+GANAR+GANAR, un verdadero NEGOCIO, ganan cuando se genera la venta ilegal de narcóticos, aun cuando envenenan a su pueblo, las drogas son una forma de control social en cualquier Pueblo, (los estupefacientes, el alcoholismo,), son medios de control social, mantienen a las masas ocupadas, alejando la rebeldía e inconformidad de los manejos administrativos del gobierno; volviendo al tema, GANAN, cuando como producto de la creación de carteles criminales les venden armas; GANAN, cuando al paso del tiempo, entienden que ya algunos capos acumularon una gran fortuna, solicitan su extradición y ""RECUPERAN”, todas las cuentas que tienen estos últimos, (los capos), en paraísos fiscales, hacen lo que las serpientes con las iguanas; una vez que ven que la iguana está llena de huevos, la atrapan y la van enrollando para comerse los huevos de su embarazo, uno por uno, no las matan, una vez que las ordeñaron, las dejan libres, para la próxima ordeña, es lo mismo que hacen los gringos, con ""los terroristas mexicanos” dedicados al tráfico de drogas, los extraditan, “los ordeñan” y los sueltan, para la próxima, ejemplos hay muchos: KARO QUINTERO, GUILLÉN EL DEL GOLFO, EL CHAPO, etc., etc.,  los atrapan los ordeñan y los sueltan a pesar de ser socialmente realmente peligrosos.  Mueren muchas personas, muchas de ellas socialmente honestas e inocentes, como ""daño colateral”, de esos ruines negocios. Es por ello, que se debe cuidar escrupulosamente la persona que ocupa la investidura presidencial, para no permitir la degradación paulatina de las instituciones y de la sociedad en su conjunto. Cuidemos celosamente la REGENERACIÓN NACIONAL DE LAS INSTITUCIONES DE GOBIERNO Y SOCIALES, hoy incipientes, PARA PENSAR EN UN FUTURO PRÓSPERO COMO NACIÓN, PARA LAS GENERACIONES VENIDERAS. 
No es nada más pasar por la presidencia de la república, dejar la estafeta al que sigue, decir: yo ya cumplí, ahora que vea el que sigue, ahí nos vemos, mi responsabilidad está cumplida, ¡¡¡ mentiiiira!!! Como dice el de la sección de la mañanera, 🤣🤣🤣🤣, si no se cuida quien sucederá en el cargo, al término de su mandato, NO SE HA HECHO BIEN COSA ALGUNA.",2025-05-16T12:18:57Z
228,7yxCghT-n8c,UgzINCFrrk4RMtgtaXB4AaABAg,UCC2VsGfhPjFV_VmuYZwkLJw,@mohamedfalouh2002,Merci. Gracias. Presidente Mexico Claudia Sheinbaum Bonna Diaz Auguri. Fare Google. Import Export de mohamed falouh Rc 270032,2025-05-16T12:00:21Z
